1681202100748623616,-0.36615,-0.03639,0.04586,0.98722,0.02863,0.02540,-0.15467,
1681202100882016768,-0.35875,-0.05191,0.04357,0.98361,0.04863,0.01955,-0.17251,
1681202100948712704,-0.34651,-0.06547,0.04041,0.97877,0.06870,0.01356,-0.19262,
1681202101015409152,-0.33734,-0.08064,0.04280,0.97608,0.08045,0.00908,-0.20177,
1681202101148802048,-0.31882,-0.09418,0.03013,0.97338,0.09163,0.00265,-0.21006,
1681202101348890624,-0.33303,-0.07961,0.03610,0.97640,0.07986,0.00949,-0.20045,
1681202101415587072,-0.34240,-0.07087,0.03928,0.97849,0.07167,0.01389,-0.19294,
1681202101482278400,-0.35167,-0.06106,0.04099,0.98157,0.05935,0.01773,-0.18081,
1681202101548969472,-0.35967,-0.05142,0.04284,0.98501,0.04422,0.02095,-0.16542,
1681202101615660544,-0.36632,-0.04384,0.04275,0.98782,0.03022,0.02364,-0.15078,
1681202101682351616,-0.37015,-0.03915,0.04288,0.98977,0.02003,0.02540,-0.13895,
1681202101949114624,-0.37112,-0.04200,0.04383,0.98794,0.03083,0.02520,-0.14965,
1681202102482643200,-0.37025,-0.04434,0.04368,0.98651,0.03791,0.02405,-0.15742,
1681202103016222208,-0.36901,-0.04597,0.04366,0.98446,0.04597,0.02378,-0.16783,
1681202103082919424,-0.36804,-0.04641,0.04430,0.98150,0.05630,0.02375,-0.18143,
1681202103149616640,-0.36728,-0.04919,0.04443,0.97850,0.06735,0.02287,-0.19360,
1681202103216314368,-0.36943,-0.05184,0.04426,0.97443,0.08028,0.02160,-0.20875,
1681202103349708800,-0.37055,-0.05025,0.04422,0.97752,0.07120,0.02264,-0.19717,
1681202103483100672,-0.38371,-0.04279,0.04422,0.98053,0.06177,0.02460,-0.18476,
1681202103549794560,-0.37135,-0.04865,0.04535,0.98320,0.05416,0.02706,-0.17219,
1681202103616488704,-0.36994,-0.04944,0.04689,0.98697,0.04149,0.03158,-0.15223,
1681202103683182848,-0.36117,-0.05082,0.04769,0.99317,0.01185,0.03776,-0.10973,
1681202103749876992,-0.34584,-0.05164,0.04709,0.99748,-0.03361,0.04408,-0.04422,
1681202103816570880,-0.32488,-0.05720,0.05311,0.99679,-0.06317,0.04895,0.00512,
1681202103949958656,-0.29050,-0.07905,0.05931,0.99728,-0.04201,0.06063,-0.00078,
1681202104016652032,-0.28006,-0.08778,0.06612,0.99645,-0.04501,0.06943,0.01534,
1681202104083345920,-0.27190,-0.09731,0.06979,0.99460,-0.05560,0.07590,0.04384,
1681202104150039552,-0.26649,-0.10814,0.07126,0.99070,-0.07171,0.08055,0.08295,
1681202104283426560,-0.24883,-0.12647,0.08328,0.99176,-0.05018,0.09208,0.07355,
1681202104350119936,-0.23147,-0.13883,0.09157,0.99457,-0.00683,0.10180,0.02066,
1681202104416812800,-0.20960,-0.15076,0.09465,0.99359,0.03172,0.10480,-0.02822,
1681202104483522048,-0.19505,-0.16017,0.09361,0.99179,0.05378,0.10242,-0.05457,
1681202104616941312,-0.16782,-0.17692,0.09031,0.99438,0.02742,0.10198,0.00767,
1681202104683651328,-0.15121,-0.18538,0.08871,0.99289,0.00272,0.10136,0.06229,
1681202104750361344,-0.13016,-0.19531,0.09063,0.99032,-0.00128,0.10670,0.08875,
1681202104817071872,-0.10800,-0.20567,0.09487,0.98375,-0.01760,0.11455,0.13713,
1681202104883782912,-0.08343,-0.21375,0.09992,0.96906,-0.04786,0.12098,0.20973,
1681202104950493952,-0.05797,-0.22212,0.10632,0.95183,-0.06948,0.12953,0.26908,
1681202105017205760,-0.03581,-0.22184,0.11076,0.94562,-0.06950,0.14248,0.28403,
1681202105083917568,-0.01566,-0.22091,0.12062,0.94459,-0.06241,0.15594,0.28202,
1681202105150630144,-0.00033,-0.21537,0.12289,0.94182,-0.06282,0.16335,0.28695,
1681202105217342720,0.00024,-0.20773,0.12437,0.93507,-0.07312,0.16164,0.30688,
1681202105284055552,0.01468,-0.19852,0.12108,0.92826,-0.08452,0.15721,0.32631,
1681202105350768896,0.02358,-0.18660,0.11803,0.92546,-0.08942,0.15040,0.33600,
1681202105417482240,0.04201,-0.17390,0.11131,0.92561,-0.08853,0.14103,0.33988,
1681202105484175872,0.05661,-0.15749,0.10863,0.92546,-0.08682,0.13078,0.34478,
1681202105550870272,0.07717,-0.13787,0.10499,0.92508,-0.08699,0.12292,0.34865,
1681202105684257536,0.12396,-0.09733,0.09941,0.92482,-0.08280,0.11171,0.35408,
1681202105750951424,0.15014,-0.07611,0.09388,0.92479,-0.07748,0.10539,0.35728,
1681202105817645056,0.17968,-0.05421,0.09113,0.92455,-0.07136,0.10089,0.36046,
1681202105884338688,0.21287,-0.03314,0.08849,0.92325,-0.06501,0.09800,0.36576,
1681202106017725440,0.29632,0.01107,0.08418,0.92397,-0.04871,0.10004,0.36592,
1681202106084419328,0.32150,0.04443,0.07855,0.92443,-0.04335,0.10183,0.36495,
1681202106151112448,0.35371,0.07826,0.07827,0.92305,-0.04267,0.10042,0.36889,
1681202106217805824,0.38615,0.11500,0.07150,0.91963,-0.04556,0.09630,0.37807,
1681202106284498944,0.41579,0.15011,0.06652,0.91295,-0.05266,0.08853,0.39487,
1681202106351192576,0.43960,0.18603,0.06052,0.90224,-0.06612,0.07897,0.41876,
1681202106417885440,0.46043,0.22135,0.05870,0.89569,-0.07242,0.07048,0.43304,
1681202106484581632,0.48343,0.25837,0.05470,0.89956,-0.06619,0.06864,0.42626,
1681202106551278336,0.50546,0.29303,0.05309,0.91070,-0.05011,0.07026,0.40395,
1681202106617974528,0.52498,0.32358,0.05106,0.91821,-0.03912,0.07141,0.38763,
1681202106751367424,0.55987,0.36653,0.05240,0.91399,-0.04469,0.07181,0.39683,
1681202106818063872,0.57288,0.38566,0.05624,0.90837,-0.05186,0.07196,0.40865,
1681202106951456768,0.61694,0.42996,0.05909,0.91208,-0.03887,0.07469,0.40126,
1681202107018153472,0.63731,0.45567,0.05923,0.91496,-0.03317,0.07645,0.39484,
1681202107084849664,0.65846,0.48609,0.05766,0.91458,-0.03317,0.07235,0.39650,
1681202107151546112,0.68011,0.52018,0.05625,0.91266,-0.03514,0.06592,0.40183,
1681202107284939008,0.73918,0.58537,0.05110,0.90979,-0.03396,0.06134,0.40911,
1681202107418331904,0.80163,0.65383,0.05740,0.91223,-0.02568,0.06648,0.40344,
1681202107485028864,0.83177,0.68920,0.06090,0.91627,-0.01967,0.07522,0.39295,
1681202107551726080,0.86185,0.72899,0.06128,0.92043,-0.01493,0.07939,0.38246,
1681202107619182592,0.89062,0.77105,0.06137,0.92232,-0.01436,0.07738,0.37833,
1681202107686648832,0.91783,0.81110,0.06113,0.92149,-0.01852,0.07468,0.38069,
1681202107754124544,0.94384,0.84941,0.05902,0.92129,-0.02019,0.07124,0.38177,
1681202107889105920,1.00587,0.92378,0.05330,0.93001,-0.00696,0.06904,0.36093,
1681202107956611072,1.03355,0.95775,0.05252,0.93442,-0.00077,0.06878,0.34947,
1681202108091650304,1.09316,1.02209,0.05723,0.93565,-0.00410,0.07392,0.34507,
1681202108159184128,1.11679,1.05669,0.06065,0.93720,-0.00624,0.07582,0.34039,
1681202108226728192,1.14579,1.09613,0.06302,0.94119,-0.00490,0.07851,0.32859,
1681202108294281728,1.17047,1.13489,0.06260,0.94824,0.00224,0.08094,0.30705,
1681202108361844992,1.20067,1.17351,0.06232,0.95399,0.00674,0.08035,0.28878,
1681202108429417984,1.23340,1.21131,0.06084,0.95444,-0.00086,0.07540,0.28871,
1681202108497000448,1.26615,1.24494,0.05489,0.94716,-0.02257,0.06588,0.31312,
1681202108564586496,1.31141,1.28382,0.05743,0.93180,-0.05021,0.05529,0.35521,
1681202108631205888,1.35248,1.31627,0.05774,0.91524,-0.07192,0.05139,0.39310,
1681202108697824000,1.39352,1.35459,0.05813,0.91047,-0.07065,0.04785,0.40468,
1681202108764440832,1.43435,1.39011,0.06375,0.92026,-0.05143,0.06028,0.38319,
1681202108831056128,1.47736,1.42628,0.05887,0.93309,-0.02895,0.07286,0.35100,
1681202108897670144,1.50496,1.45612,0.06948,0.93726,-0.02097,0.07600,0.33960,
1681202108964282624,1.50127,1.50152,0.06079,0.93940,-0.01789,0.07388,0.33429,
1681202109030894080,1.57561,1.50801,0.06095,0.94999,0.00150,0.07686,0.30266,
1681202109097504000,1.60184,1.52173,0.04446,0.96382,0.02870,0.08180,0.25208,
1681202109164112640,1.63968,1.60503,0.07327,0.97373,0.04557,0.08773,0.20512,
1681202109230719744,1.68524,1.57406,0.03960,0.97650,0.04140,0.09024,0.19127,
1681202109297325568,1.70763,1.66364,0.05495,0.97465,0.01735,0.08542,0.20605,
1681202109363930112,1.74220,1.69237,0.07845,0.97253,0.00144,0.08311,0.21743,
1681202109430533376,1.78319,1.70300,0.04589,0.97575,0.00732,0.08255,0.20258,
1681202109497135104,1.80853,1.76402,0.08979,0.98139,0.02259,0.08139,0.17245,
1681202109563737088,1.85601,1.76080,0.05994,0.98381,0.02646,0.07798,0.15918,
1681202109630359296,1.85907,1.71464,0.03190,0.98390,0.02086,0.07236,0.16205,
1681202109696980736,1.93972,1.82067,0.07905,0.98531,0.01843,0.07025,0.15457,
1681202109763600640,1.99291,1.81910,0.06880,0.98817,0.02859,0.07225,0.13220,
1681202109830219008,2.03935,1.84611,0.08053,0.99072,0.03905,0.07650,0.10532,
1681202109896836608,2.08821,1.87141,0.08746,0.99207,0.04207,0.07995,0.08742,
1681202109963452416,2.08227,1.98782,0.14959,0.99319,0.03900,0.08004,0.07516,
1681202110030066944,2.17989,1.92148,0.10030,0.99355,0.03481,0.08181,0.07041,
1681202110096680192,2.22942,1.94083,0.10094,0.99365,0.02482,0.08198,0.07296,
1681202110229902848,2.33741,1.97586,0.10365,0.99493,0.02331,0.08186,0.05360,
1681202110296512000,2.39048,2.00382,0.10927,0.99582,0.02771,0.07940,0.03560,
1681202110363120384,2.39751,1.97667,0.10077,0.99644,0.03108,0.07578,0.01976,
1681202110496332288,2.54882,2.03554,0.11081,0.99698,0.01209,0.07573,0.01233,
1681202110562937856,2.60309,2.05187,0.11194,0.99698,0.00997,0.07701,-0.00026,
1681202110629561344,2.62669,2.05982,0.10500,0.99683,0.01066,0.07694,-0.01704,
1681202110696183808,2.64417,2.06793,0.10433,0.99672,0.00682,0.07602,-0.02673,
1681202110829424384,2.78453,2.08401,0.11022,0.99661,0.00401,0.07067,-0.04182,
1681202110896042752,2.81940,2.08210,0.10915,0.99610,0.00819,0.06695,-0.05689,
1681202110962659840,2.92075,2.09564,0.11234,0.99556,0.00634,0.06720,-0.06559,
1681202111095889920,3.00267,2.08166,0.10711,0.99375,0.00986,0.06536,-0.08996,
1681202111162503424,3.05704,2.08049,0.10582,0.99167,0.01525,0.06416,-0.11063,
1681202111229115392,3.11510,2.08022,0.10627,0.98979,0.01743,0.06264,-0.12684,
1681202111295726080,3.16520,2.07176,0.10102,0.98705,0.02207,0.05862,-0.14769,
1681202111362335488,3.21905,2.06254,0.09683,0.98171,0.03221,0.05231,-0.18022,
1681202111428943616,3.27964,2.05267,0.09503,0.97460,0.04122,0.04705,-0.21503,
1681202111495550464,3.33185,2.04191,0.09514,0.96823,0.04246,0.04356,-0.24256,
1681202111562156800,3.38226,2.02920,0.09472,0.96217,0.03935,0.04432,-0.26592,
1681202111628777728,3.43238,2.01528,0.09805,0.95730,0.03323,0.04687,-0.28333,
1681202111695397376,3.47922,1.99515,0.10185,0.95112,0.03076,0.04917,-0.30332,
1681202111762015488,3.53782,1.97271,0.10382,0.94192,0.03360,0.04885,-0.33055,
1681202111828632832,3.58239,1.94374,0.10249,0.93466,0.03401,0.04849,-0.35058,
1681202111895248128,3.63325,1.90876,0.10066,0.93105,0.02815,0.04842,-0.36056,
1681202111961862912,3.68724,1.86761,0.09731,0.92856,0.02267,0.04726,-0.36747,
1681202112028475648,3.73580,1.82354,0.09340,0.92468,0.02304,0.04349,-0.37754,
1681202112095087360,3.78353,1.77713,0.08927,0.92272,0.02108,0.04050,-0.38276,
1681202112161697792,3.82704,1.73252,0.08467,0.92241,0.01608,0.03898,-0.38389,
1681202112228306432,3.86684,1.69156,0.08367,0.92278,0.01099,0.04122,-0.38295,
1681202112294914560,3.90559,1.65060,0.08467,0.91937,0.01625,0.04199,-0.39081,
1681202112361520640,3.94570,1.60861,0.08600,0.91486,0.02170,0.04038,-0.40115,
1681202112428125952,3.98339,1.57011,0.08643,0.91783,0.01495,0.04558,-0.39406,
1681202112494729728,4.01654,1.53984,0.08713,0.92536,-0.00016,0.05218,-0.37549,
1681202112561332992,4.05946,1.49780,0.08377,0.93101,-0.01136,0.05527,-0.36062,
1681202112627956480,4.10058,1.45911,0.08062,0.93269,-0.01429,0.05224,-0.35659,
1681202112694578688,4.13904,1.41798,0.07596,0.92987,-0.00718,0.04542,-0.36500,
1681202112761199360,4.17794,1.37342,0.07382,0.92686,0.00038,0.03793,-0.37348,
1681202112827818752,4.21530,1.33063,0.07387,0.92833,0.00022,0.03997,-0.36959,
1681202112894437376,4.25300,1.29120,0.07312,0.93272,-0.00517,0.04655,-0.35756,
1681202112961054208,4.28773,1.25256,0.07670,0.93475,-0.00517,0.05102,-0.35159,
1681202113027670272,4.32454,1.21317,0.07894,0.93188,0.00386,0.05082,-0.35916,
1681202113094284800,4.36271,1.17420,0.08027,0.92818,0.01304,0.04994,-0.36854,
1681202113160898048,4.39735,1.13428,0.07946,0.92830,0.01439,0.04809,-0.36843,
1681202113227509760,4.43212,1.09383,0.07588,0.93203,0.00988,0.04762,-0.35912,
1681202113294120448,4.46727,1.05206,0.07303,0.93400,0.01031,0.04632,-0.35410,
1681202113360729856,4.49971,1.01302,0.07317,0.93239,0.01838,0.04564,-0.35810,
1681202113427338240,4.53662,0.97095,0.07588,0.93136,0.02587,0.04702,-0.36012,
1681202113493945344,4.57661,0.92525,0.07924,0.93220,0.02936,0.04905,-0.35740,
1681202113560551680,4.61646,0.88241,0.08058,0.93386,0.03010,0.04994,-0.35286,
1681202113627174656,4.65547,0.84187,0.08023,0.93537,0.03027,0.05036,-0.34875,
1681202113693795840,4.69598,0.80592,0.07992,0.93282,0.03563,0.04675,-0.35552,
1681202113760416256,4.73897,0.75704,0.07809,0.92733,0.04448,0.03983,-0.36945,
1681202113827035136,4.78114,0.71550,0.07559,0.92143,0.05077,0.03348,-0.38376,
1681202113893652736,4.82739,0.67414,0.07598,0.91757,0.05077,0.03163,-0.39304,
1681202113960268800,4.87609,0.63293,0.07688,0.92087,0.03939,0.03874,-0.38593,
1681202114026883840,4.91987,0.59855,0.08127,0.93095,0.01859,0.05248,-0.36089,
1681202114093497600,4.96225,0.56431,0.08330,0.93675,0.00700,0.06124,-0.34452,
1681202114160109824,5.00516,0.52759,0.08434,0.93333,0.01332,0.06091,-0.35355,
1681202114226721024,5.04502,0.48862,0.08577,0.92670,0.02450,0.05678,-0.37067,
1681202114293330688,5.08260,0.44972,0.08421,0.92376,0.02840,0.05441,-0.37803,
1681202114359938816,5.11525,0.41401,0.07901,0.92620,0.02352,0.05433,-0.37236,
1681202114426546176,5.15652,0.37216,0.07784,0.92977,0.01772,0.05320,-0.36384,
1681202114493152256,5.19849,0.32898,0.07417,0.93088,0.01718,0.05135,-0.36130,
1681202114559757312,5.24097,0.28431,0.07385,0.92828,0.02368,0.04833,-0.36796,
1681202114626383104,5.28603,0.23851,0.07354,0.92505,0.03117,0.04782,-0.37552,
1681202114693007360,5.31773,0.19936,0.07866,0.92281,0.03732,0.04877,-0.38032,
1681202114759630848,5.35546,0.15709,0.08211,0.92348,0.03872,0.05472,-0.37775,
1681202114826253056,5.39304,0.11639,0.08510,0.92622,0.03611,0.05959,-0.37049,
1681202114892873728,5.43214,0.07642,0.08582,0.92786,0.03434,0.06105,-0.36629,
1681202114959493120,5.47346,0.03611,0.08461,0.92793,0.03362,0.05879,-0.36656,
1681202115026111488,5.51580,-0.00622,0.08212,0.92416,0.03813,0.05347,-0.37633,
1681202115092728832,5.55951,-0.04731,0.08021,0.92248,0.03698,0.05139,-0.38082,
1681202115159344384,5.60215,-0.08533,0.08095,0.92559,0.02792,0.05630,-0.37327,
1681202115225959424,5.64371,-0.11957,0.08281,0.93056,0.01695,0.06444,-0.36004,
1681202115292572416,5.68423,-0.15412,0.08554,0.92934,0.01836,0.06798,-0.36245,
1681202115359184640,5.72731,-0.19495,0.08636,0.92463,0.02694,0.06851,-0.37368,
1681202115425795584,5.76552,-0.22884,0.08868,0.92334,0.02776,0.06888,-0.37673,
1681202115492405248,5.79515,-0.26259,0.08673,0.92495,0.02501,0.06800,-0.37313,
1681202115559014400,5.81941,-0.28696,0.07473,0.92531,0.02445,0.06358,-0.37304,
1681202115625638912,5.85459,-0.32738,0.07366,0.92451,0.02736,0.05794,-0.37572,
1681202115692261888,5.88036,-0.35239,0.06492,0.92668,0.02552,0.05457,-0.37099,
1681202115758883840,5.89239,-0.35743,0.04302,0.92900,0.02420,0.05322,-0.36544,
1681202115825504512,5.95223,-0.39835,0.06331,0.92896,0.02860,0.05535,-0.36491,
1681202115892123904,5.96397,-0.45157,0.05001,0.92837,0.03521,0.05532,-0.36584,
1681202115958742016,5.89567,-0.31440,0.06955,0.92783,0.03564,0.05475,-0.36725,
1681202116025358592,5.96760,-0.41469,0.07007,0.92942,0.03719,0.05740,-0.36263,
1681202116158588416,5.99731,-0.44642,0.06991,0.92740,0.04381,0.05340,-0.36763,
1681202116225201408,6.01169,-0.43366,0.05130,0.92475,0.04745,0.05085,-0.37417,
1681202116291813120,5.99841,-0.46159,0.10850,0.92519,0.04610,0.04907,-0.37349,
1681202116358423552,6.00173,-0.47381,0.10204,0.92543,0.04476,0.04753,-0.37324,
1681202116491640320,6.01947,-0.53905,0.08861,0.92205,0.05563,0.05247,-0.37945,
1681202116558247680,6.09788,-0.54687,0.11739,0.92287,0.05539,0.05639,-0.37692,
1681202116624875520,5.97809,-0.49642,0.09309,0.92320,0.05544,0.05264,-0.37664,
1681202116758127360,6.05408,-0.54342,0.05851,0.92176,0.05248,0.04809,-0.38117,
1681202116891374336,6.04052,-0.57197,0.09065,0.92001,0.04895,0.03999,-0.38677,
1681202117024616448,6.11095,-0.58432,0.07284,0.90918,0.06093,0.02932,-0.41087,
1681202117091235840,6.09696,-0.60346,0.07457,0.90692,0.06456,0.02825,-0.41537,
1681202117157853952,6.12316,-0.59822,0.07678,0.90927,0.06107,0.03098,-0.41053,
1681202117224470528,6.13820,-0.61139,0.06276,0.91300,0.05439,0.03121,-0.40312,
1681202117357700608,6.14337,-0.61141,0.06319,0.91048,0.05782,0.02604,-0.40865,
1681202117424314112,6.13602,-0.60496,0.06558,0.91184,0.05823,0.02516,-0.40561,
1681202117490925824,6.17094,-0.60822,0.06427,0.91899,0.04882,0.02506,-0.39043,
1681202117557537024,6.18279,-0.60986,0.04848,0.92821,0.03516,0.02568,-0.36949,
1681202117690785536,6.25499,-0.63142,0.08798,0.92408,0.05119,0.01544,-0.37845,
1681202117757407744,6.15254,-0.60260,0.07113,0.91012,0.08180,0.00173,-0.40618,
1681202117824028416,6.03365,-0.51699,0.07781,0.90987,0.08970,-0.00237,-0.40507,
1681202117890648064,5.96277,-0.47640,0.04158,0.92139,0.08012,0.00439,-0.38027,
1681202118023883520,5.92689,-0.52456,-0.01912,0.94686,0.04604,0.02481,-0.31735,
1681202118157114112,5.84725,-0.42614,0.01792,0.94431,0.05364,0.02243,-0.32388,
1681202118290339072,5.79823,-0.39934,0.01739,0.92943,0.08818,0.01544,-0.35798,
1681202118356949760,5.76086,-0.35441,0.03916,0.93013,0.09048,0.01260,-0.35568,
1681202118423559168,5.70803,-0.31990,0.03982,0.92515,0.10317,0.00548,-0.36528,
1681202118490166784,5.67499,-0.30284,0.03854,0.92147,0.11583,0.00076,-0.37078,
1681202118556774400,5.64023,-0.28307,0.03828,0.92565,0.11421,0.00010,-0.36074,
1681202118623399680,5.57934,-0.23499,0.04208,0.93254,0.10478,0.00470,-0.34548,
1681202118690023680,5.54130,-0.20524,0.04631,0.93543,0.10172,0.00735,-0.33848,
1681202118823268096,5.45354,-0.14241,0.05338,0.92021,0.13281,0.00710,-0.36814,
1681202118889888256,5.40984,-0.11045,0.05508,0.92018,0.13677,0.00747,-0.36675,
1681202118956507136,5.36096,-0.07318,0.05429,0.92666,0.13093,0.00708,-0.35229,
1681202119023124992,5.31617,-0.04074,0.05292,0.93008,0.12774,0.00513,-0.34439,
1681202119089741568,5.26900,-0.00652,0.05301,0.92481,0.13487,0.00437,-0.35569,
1681202119156356608,5.19983,0.04543,0.05507,0.91876,0.13968,0.00609,-0.36924,
1681202119222970624,5.13359,0.09717,0.05611,0.92657,0.12191,0.01294,-0.35558,
1681202119356194816,5.01258,0.18837,0.06143,0.93890,0.09707,0.01836,-0.32970,
1681202119422804736,4.95214,0.22690,0.06298,0.93185,0.11296,0.01412,-0.34453,
1681202119489413632,4.88719,0.27350,0.06111,0.92554,0.12728,0.00849,-0.35652,
1681202119556022016,4.82924,0.31506,0.05944,0.92377,0.13559,0.00497,-0.35810,
1681202119622647296,4.77405,0.35340,0.05659,0.92176,0.14303,-0.00237,-0.36042,
1681202119689271040,4.72281,0.39026,0.05243,0.91483,0.15479,-0.01113,-0.37284,
1681202119755893248,4.67208,0.43038,0.05090,0.90943,0.16170,-0.01513,-0.38283,
1681202119822514432,4.62265,0.47386,0.04931,0.90877,0.15926,-0.01493,-0.38543,
1681202119889134336,4.56776,0.52204,0.05142,0.90913,0.15510,-0.01234,-0.38636,
1681202119955753216,4.51582,0.56723,0.05347,0.91175,0.15052,-0.00855,-0.38209,
1681202120022370816,4.46769,0.60722,0.05391,0.91513,0.14790,-0.00682,-0.37499,
1681202120088986880,4.41667,0.64714,0.05418,0.91794,0.14718,-0.00679,-0.36836,
1681202120155601664,4.35840,0.69232,0.05264,0.91659,0.15241,-0.00857,-0.36955,
1681202120222215424,4.29863,0.73795,0.05465,0.90899,0.16435,-0.00983,-0.38293,
1681202120288827648,4.24495,0.78129,0.05802,0.90772,0.16449,-0.00503,-0.38597,
1681202120355438592,4.18663,0.83129,0.06116,0.90980,0.16058,-0.00150,-0.38272,
1681202120422048512,4.12521,0.88208,0.06275,0.91124,0.16144,0.00185,-0.37892,
1681202120488657152,4.06802,0.92750,0.06279,0.91625,0.15955,0.00184,-0.36747,
1681202120555265024,4.01411,0.96838,0.06027,0.92015,0.15678,-0.00171,-0.35880,
1681202120621889536,3.96656,1.00383,0.05667,0.92094,0.15764,-0.00935,-0.35629,
