1712594267.255642,0.0,0,0
1712594267.2616472,0.0,0,0
1712594267.2676134,0.0,0,0
1712594267.2736256,0.0,0,0
1712594267.2795756,0.0,0,0
1712594267.2856128,0.0,0,0
1712594267.291624,0.0,0,0
1712594267.297616,0.0,0,0
1712594267.3035946,0.0,0,0
1712594267.309608,0.0,0,0
1712594267.3156006,0.0,0,0
1712594267.3216126,0.0,0,0
1712594267.327596,0.0,0,0
1712594267.3335698,0.0,0,0
1712594267.3395746,0.0,0,0
1712594267.3455665,0.0,0,0
1712594267.3515701,0.0,0,0
1712594267.3576193,0.0,0,0
1712594267.363603,0.0,0,0
1712594267.3695662,0.0,0,0
1712594267.3755648,0.0,0,0
1712594267.3815606,0.0,0,0
1712594267.3875835,0.0,0,0
1712594267.3935764,0.0,0,0
1712594267.3995638,0.0,0,0
1712594267.4055603,0.0,0,0
1712594267.4115634,0.0,0,0
1712594267.417568,0.0,0,0
1712594267.4235654,0.0,0,0
1712594267.4295504,0.0,0,0
1712594267.4355514,0.0,0,0
1712594267.4415479,0.0,0,0
1712594267.4475932,0.0,0,0
1712594267.4535966,0.0,0,0
1712594267.4595976,0.0,0,0
1712594267.4655514,0.0,0,0
1712594267.4715488,0.0,0,0
1712594267.4775884,0.0,0,0
1712594267.4836068,0.0,0,0
1712594267.4896047,0.0,0,0
1712594267.4956014,0.0,0,0
1712594267.5015757,0.0,0,0
1712594267.5076275,0.0,0,0
1712594267.5135763,0.0,0,0
1712594267.5195837,0.0,0,0
1712594267.5255651,0.0,0,0
1712594267.531551,0.0,0,0
1712594267.5375931,0.0,0,0
1712594267.5435922,0.0,0,0
1712594267.5495744,0.0,0,0
1712594267.5555751,0.0,0,0
1712594267.561567,0.0,0,0
1712594267.56757,0.0,0,0
1712594267.5735824,0.0,0,0
1712594267.579576,0.0,0,0
1712594267.5855405,0.0,0,0
1712594267.5915515,0.0,0,0
1712594267.5975776,0.0,0,0
1712594267.6035483,0.0,0,0
1712594267.6095386,0.0,0,0
1712594267.6155345,0.0,0,0
1712594267.6215432,0.0,0,0
1712594267.6275423,0.0,0,0
1712594267.63358,0.0,0,0
1712594267.6395767,0.0,0,0
1712594267.645571,0.0,0,0
1712594267.6515677,0.0,0,0
1712594267.6575658,0.0,0,0
1712594267.663564,0.0,0,0
1712594267.6695793,0.0,0,0
1712594267.675566,0.0,0,0
1712594267.6815667,0.0,0,0
1712594267.6875744,0.0,0,0
1712594267.6935713,0.0,0,0
1712594267.6995716,0.0,0,0
1712594267.705557,0.0,0,0
1712594267.711564,0.0,0,0
1712594267.7175658,0.0,0,0
1712594267.7235672,0.0,0,0
1712594267.7295685,0.0,0,0
1712594267.7355611,0.0,0,0
1712594267.7415588,0.0,0,0
1712594267.7475533,0.0,0,0
1712594267.7535574,0.0,0,0
1712594267.7595499,0.0,0,0
1712594267.7655504,0.0,0,0
1712594267.771533,0.0,0,0
1712594267.7775412,0.0,0,0
1712594267.78352,0.0,0,0
1712594267.7895713,0.0,0,0
1712594267.7955499,0.0,0,0
1712594267.801519,0.0,0,0
1712594267.8075101,0.0,0,0
1712594267.8135154,0.0,0,0
1712594267.8195167,0.0,0,0
1712594267.8255637,0.0,0,0
1712594267.831519,0.0,0,0
1712594267.83751,0.0,0,0
1712594267.8435147,0.0,0,0
1712594267.8495135,0.0,0,0
1712594267.8555555,0.0,0,0
1712594267.861548,0.0,0,0
1712594267.8675296,0.0,0,0
1712594267.873541,0.0,0,0
1712594267.8795354,0.0,0,0
1712594267.8855076,0.0,0,0
1712594267.8915005,0.0,0,0
1712594267.8975446,0.0,0,0
1712594267.903507,0.0,0,0
1712594267.9095354,0.0,0,0
1712594267.9155009,0.0,0,0
1712594267.921543,0.0,0,0
1712594267.9275339,0.0,0,0
1712594267.9335287,0.0,0,0
1712594267.9395337,0.0,0,0
1712594267.9455318,0.0,0,0
1712594267.95153,0.0,0,0
1712594267.9575295,0.0,0,0
1712594267.963517,0.0,0,0
1712594267.9695256,0.0,0,0
1712594267.9755368,0.0,0,0
1712594267.9815304,0.0,0,0
1712594267.9875207,0.0,0,0
1712594267.9935207,0.0,0,0
1712594267.9995103,0.0,0,0
1712594268.0055354,0.0,0,0
1712594268.0115252,0.0,0,0
1712594268.0175183,0.0,0,0
1712594268.0235178,0.0,0,0
1712594268.029509,0.0,0,0
1712594268.0355217,0.0,0,0
1712594268.0415204,0.0,0,0
1712594268.047518,0.0,0,0
1712594268.0535157,0.0,0,0
1712594268.059514,0.0,0,0
1712594268.0655193,0.0,0,0
1712594268.0715172,0.0,0,0
1712594268.0775065,0.0,0,0
1712594268.083514,0.0,0,0
1712594268.0895135,0.0,0,0
1712594268.0955222,0.0,0,0
1712594268.1014903,0.0,0,0
1712594268.1075182,0.0,0,0
1712594268.1135066,0.0,0,0
1712594268.1195254,0.0,0,0
1712594268.125531,0.0,0,0
1712594268.131499,0.0,0,0
1712594268.1374993,0.0,0,0
1712594268.143471,0.0,0,0
1712594268.1494703,0.0,0,0
1712594268.1555154,0.0,0,0
1712594268.1615138,0.0,0,0
1712594268.1674786,0.0,0,0
1712594268.1734684,0.0,0,0
1712594268.179467,0.0,0,0
1712594268.1854656,0.0,0,0
1712594268.191475,0.0,0,0
1712594268.1974814,0.0,0,0
1712594268.203467,0.0,0,0
1712594268.209471,0.0,0,0
1712594268.2154694,0.0,0,0
1712594268.2214694,0.0,0,0
1712594268.2275012,0.0,0,0
1712594268.2335026,0.0,0,0
1712594268.239502,0.0,0,0
1712594268.2454953,0.0,0,0
1712594268.2514973,0.0,0,0
1712594268.2574956,0.0,0,0
1712594268.26349,0.0,0,0
1712594268.2694974,0.0,0,0
1712594268.2754881,0.0,0,0
1712594268.2815106,0.0,0,0
1712594268.2874897,0.0,0,0
1712594268.2934844,0.0,0,0
1712594268.2994843,0.0,0,0
1712594268.305489,0.0,0,0
1712594268.3114974,0.0,0,0
1712594268.3174772,0.0,0,0
1712594268.3234901,0.0,0,0
1712594268.3294792,0.0,0,0
1712594268.3354821,0.0,0,0
1712594268.341491,0.0,0,0
1712594268.3474836,0.0,0,0
1712594268.353482,0.0,0,0
1712594268.359483,0.0,0,0
1712594268.3654866,0.0,0,0
1712594268.3714802,0.0,0,0
1712594268.377495,0.0,0,0
1712594268.3834746,0.0,0,0
1712594268.3894713,0.0,0,0
1712594268.3954763,0.0,0,0
1712594268.4014697,0.0,0,0
1712594268.4074788,0.0,0,0
1712594268.4134805,0.0,0,0
1712594268.4194846,0.0,0,0
1712594268.4254801,0.0,0,0
1712594268.4314735,0.0,0,0
1712594268.4374845,0.0,0,0
1712594268.4434643,0.0,0,0
1712594268.449467,0.0,0,0
1712594268.4554627,0.0,0,0
1712594268.4614735,0.0,0,0
1712594268.4674573,0.0,0,0
1712594268.4734664,0.0,0,0
1712594268.4794652,0.0,0,0
1712594268.4854674,0.0,0,0
1712594268.4914625,0.0,0,0
1712594268.497481,0.0,0,0
1712594268.5034757,0.0,0,0
1712594268.5094557,0.0,0,0
1712594268.5154548,0.0,0,0
1712594268.5214481,0.0,0,0
1712594268.5274606,0.0,0,0
1712594268.5334573,0.0,0,0
1712594268.5394616,0.0,0,0
1712594268.5454578,0.0,0,0
1712594268.5514598,0.0,0,0
1712594268.5574691,0.0,0,0
1712594268.5634634,0.0,0,0
1712594268.5694616,0.0,0,0
1712594268.5754623,0.0,0,0
1712594268.581428,0.0,0,0
1712594268.5874221,0.0,0,0
1712594268.5934646,0.0,0,0
1712594268.5994582,0.0,0,0
1712594268.605462,0.0,0,0
1712594268.6114523,0.0,0,0
1712594268.6174254,0.0,0,0
1712594268.6234632,0.0,0,0
1712594268.629444,0.0,0,0
1712594268.6354444,0.0,0,0
1712594268.6414404,0.0,0,0
1712594268.6474388,0.0,0,0
1712594268.653455,0.0,0,0
1712594268.6594498,0.0,0,0
1712594268.6654482,0.0,0,0
1712594268.6714308,0.0,0,0
1712594268.6774333,0.0,0,0
1712594268.6834462,0.0,0,0
1712594268.6894414,0.0,0,0
1712594268.6954188,0.0,0,0
1712594268.7014122,0.0,0,0
1712594268.70741,0.0,0,0
1712594268.7134168,0.0,0,0
1712594268.7194161,0.0,0,0
1712594268.7254474,0.0,0,0
1712594268.731409,0.0,0,0
1712594268.7374508,0.0,0,0
1712594268.743436,0.0,0,0
1712594268.749416,0.0,0,0
1712594268.7554069,0.0,0,0
1712594268.7614079,0.0,0,0
1712594268.7673962,0.0,0,0
1712594268.7733958,0.0,0,0
1712594268.779401,0.0,0,0
1712594268.7853978,0.0,0,0
1712594268.7914407,0.0,0,0
1712594268.7974005,0.0,0,0
1712594268.803397,0.0,0,0
1712594268.8094754,0.0,0,0
1712594268.8154113,0.0,0,0
1712594268.8214023,0.0,0,0
1712594268.8274004,0.0,0,0
1712594268.8333995,0.0,0,0
1712594268.8393998,0.0,0,0
1712594268.8454084,0.0,0,0
1712594268.851396,0.0,0,0
1712594268.8574293,0.0,0,0
1712594268.8634372,0.0,0,0
1712594268.869408,0.0,0,0
1712594268.8754303,0.0,0,0
1712594268.881424,0.0,0,0
1712594268.8874166,0.0,0,0
1712594268.8934255,0.0,0,0
1712594268.8994303,0.0,0,0
1712594268.905436,0.0,0,0
1712594268.911425,0.0,0,0
1712594268.9174154,0.0,0,0
1712594268.9234104,0.0,0,0
1712594268.9294426,0.0,0,0
1712594268.9354203,0.0,0,0
1712594268.9414127,0.0,0,0
1712594268.947383,0.0,0,0
1712594268.9533849,0.0,0,0
1712594268.9594226,0.0,0,0
1712594268.965389,0.0,0,0
1712594268.9714153,0.0,0,0
1712594268.9773889,0.0,0,0
1712594268.983384,0.0,0,0
1712594268.9894173,0.0,0,0
1712594268.9954293,0.0,0,0
1712594269.0014174,0.0,0,0
1712594269.007414,0.0,0,0
1712594269.0133822,0.0,0,0
1712594269.0193737,0.0,0,0
1712594269.0254292,0.0,0,0
1712594269.0314,0.0,0,0
1712594269.0374327,0.0,0,0
1712594269.043424,0.0,0,0
1712594269.049424,0.0,0,0
